tam,tiempo,agentes,votos
1,3.798e-06,1,0
2,5.281e-06,2,0
3,1.2603e-05,3,0
4,3.1837e-05,4,0
5,7.8361e-05,5,0
6,0.000215788,6,0
7,0.000440412,7,0
8,0.00104395,8,0
9,0.0024494,9,0
10,0.00546107,10,0
11,0.0120442,11,0
12,0.026983,12,0
13,0.0587611,13,0
14,0.12824,14,0
15,0.278362,15,0
16,0.605282,16,0
17,1.44992,17,0
18,2.90627,18,0
19,6.02783,19,0
20,13.0793,20,0
