tam,tiempo,agentes,votos
0,7.7691e-05,20,400
0,7.8333e-05,20,399
0,7.3052e-05,20,398
0,7.285e-05,20,397
0,7.6776e-05,20,396
0,7.2769e-05,20,395
0,7.2439e-05,20,394
0,7.2831e-05,20,393
0,7.2628e-05,20,392
0,7.2728e-05,20,391
0,7.2928e-05,20,390
0,7.266e-05,20,389
0,7.2761e-05,20,388
0,7.2862e-05,20,387
0,7.2593e-05,20,386
0,7.2591e-05,20,385
0,7.2916e-05,20,384
0,7.2284e-05,20,383
0,7.2752e-05,20,382
0,7.7661e-05,20,381
0,7.2727e-05,20,380
0,7.2524e-05,20,379
0,7.2327e-05,20,378
0,7.3013e-05,20,377
0,7.2667e-05,20,376
0,7.2528e-05,20,375
0,7.2731e-05,20,374
0,9.2291e-05,20,373
0,7.2595e-05,20,372
0,7.2893e-05,20,371
0,7.9128e-05,20,370
0,8.8078e-05,20,369
0,7.2774e-05,20,368
0,7.2885e-05,20,367
0,7.2784e-05,20,366
0,7.2861e-05,20,365
0,8.3865e-05,20,364
0,6.9414e-05,20,363
0,6.9444e-05,20,362
0,6.9607e-05,20,361
0,7.3675e-05,20,360
0,6.9436e-05,20,359
0,6.944e-05,20,358
0,6.9487e-05,20,357
0,6.9543e-05,20,356
0,6.9364e-05,20,355
0,7.3728e-05,20,354
0,6.9577e-05,20,353
0,6.9377e-05,20,352
0,6.9224e-05,20,351
0,6.9433e-05,20,350
0,6.9315e-05,20,349
0,6.9551e-05,20,348
0,6.9169e-05,20,347
0,6.9542e-05,20,346
0,6.942e-05,20,345
0,6.945e-05,20,344
0,6.9466e-05,20,343
0,6.9518e-05,20,342
0,6.9329e-05,20,341
0,7.3709e-05,20,340
0,7.3599e-05,20,339
0,6.9443e-05,20,338
0,7.3348e-05,20,337
0,6.9368e-05,20,336
0,6.9277e-05,20,335
0,8.4286e-05,20,334
0,7.729e-05,20,333
0,8.4866e-05,20,332
0,7.9201e-05,20,331
0,8.4826e-05,20,330
0,8.318e-05,20,329
0,9.6052e-05,20,328
0,9.3208e-05,20,327
0,9.5733e-05,20,326
0,9.7568e-05,20,325
0,8.8147e-05,20,324
0,8.0374e-05,20,323
0,7.5221e-05,20,322
0,7.2915e-05,20,321
0,7.323e-05,20,320
0,7.7312e-05,20,319
0,7.309e-05,20,318
0,7.3021e-05,20,317
0,7.3249e-05,20,316
0,9.0286e-05,20,315
0,9.9412e-05,20,314
0,8.2827e-05,20,313
0,6.9696e-05,20,312
0,8.8344e-05,20,311
0,8.9443e-05,20,310
0,7.6911e-05,20,309
0,7.6938e-05,20,308
0,7.3051e-05,20,307
0,7.3146e-05,20,306
0,8.8884e-05,20,305
0,7.6796e-05,20,304
0,7.3289e-05,20,303
0,7.6792e-05,20,302
0,7.7296e-05,20,301
0,7.8604e-05,20,300
0,9.1992e-05,20,299
0,8.8353e-05,20,298
0,0.000135324,20,297
0,9.6042e-05,20,296
0,7.5276e-05,20,295
0,8.3283e-05,20,294
0,9.4005e-05,20,293
0,7.4876e-05,20,292
0,9.801e-05,20,291
0,7.2794e-05,20,290
0,7.7135e-05,20,289
0,0.000137764,20,288
0,0.000106891,20,287
0,7.3204e-05,20,286
0,7.2916e-05,20,285
0,8.8486e-05,20,284
0,8.425e-05,20,283
0,8.1773e-05,20,282
0,9.6832e-05,20,281
0,7.7212e-05,20,280
0,7.6802e-05,20,279
0,8.1073e-05,20,278
0,8.0907e-05,20,277
0,7.2958e-05,20,276
0,9.731e-05,20,275
0,7.6997e-05,20,274
0,7.6837e-05,20,273
0,7.2759e-05,20,272
0,7.6792e-05,20,271
0,7.2847e-05,20,270
0,7.7152e-05,20,269
0,7.2945e-05,20,268
0,8.5453e-05,20,267
0,8.1082e-05,20,266
0,9.1895e-05,20,265
0,8.8787e-05,20,264
0,9.6391e-05,20,263
0,8.1406e-05,20,262
0,7.6798e-05,20,261
0,7.2625e-05,20,260
0,7.6902e-05,20,259
0,7.281e-05,20,258
0,9.9544e-05,20,257
0,8.8822e-05,20,256
0,8.8804e-05,20,255
0,7.2848e-05,20,254
0,8.0821e-05,20,253
0,7.6824e-05,20,252
0,8.101e-05,20,251
0,9.6583e-05,20,250
0,7.7205e-05,20,249
1,0.000140014,20,248
0,8.8801e-05,20,247
0,0.000126427,20,246
0,8.8676e-05,20,245
0,7.6709e-05,20,244
0,7.7202e-05,20,243
0,9.6626e-05,20,242
0,0.000167155,20,241
0,7.6924e-05,20,240
0,9.285e-05,20,239
0,8.0697e-05,20,238
0,8.2764e-05,20,237
0,0.000100014,20,236
0,7.296e-05,20,235
0,8.1132e-05,20,234
0,0.00011186,20,233
0,0.000115347,20,232
0,8.8804e-05,20,231
0,9.329e-05,20,230
0,8.916e-05,20,229
0,0.000100617,20,228
0,0.000116836,20,227
0,8.9181e-05,20,226
0,0.00015478,20,225
0,7.6986e-05,20,224
0,7.7163e-05,20,223
0,7.2997e-05,20,222
0,8.9181e-05,20,221
0,8.4942e-05,20,220
0,9.7031e-05,20,219
0,7.6932e-05,20,218
0,8.1069e-05,20,217
0,0.000112376,20,216
0,0.000112156,20,215
1,0.000140138,20,214
0,0.000120113,20,213
0,0.000194547,20,212
0,0.000100892,20,211
1,0.000154428,20,210
0,7.6963e-05,20,209
0,8.0752e-05,20,208
0,8.0761e-05,20,207
0,0.000132543,20,206
0,9.2997e-05,20,205
0,0.00012086,20,204
0,8.0956e-05,20,203
0,0.00011839,20,202
0,0.000184073,20,201
0,0.000167945,20,200
0,8.9055e-05,20,199
0,8.9009e-05,20,198
0,0.000167968,20,197
0,0.000119132,20,196
0,0.000147956,20,195
0,0.000102137,20,194
0,0.000112518,20,193
1,0.00018458,20,192
0,0.000142609,20,191
0,8.4853e-05,20,190
0,0.000118926,20,189
0,0.000241634,20,188
0,0.00013429,20,187
0,0.000119954,20,186
0,0.000110281,20,185
0,0.00010991,20,184
0,9.2445e-05,20,183
1,0.000100937,20,182
0,9.5985e-05,20,181
0,0.000183414,20,180
0,0.000114797,20,179
0,0.000189118,20,178
0,0.000171849,20,177
1,0.000195679,20,176
0,0.000121695,20,175
0,0.000134875,20,174
1,0.000154501,20,173
0,0.000169352,20,172
0,0.000243594,20,171
0,0.000218148,20,170
0,0.00023457,20,169
0,0.000136374,20,168
0,0.00010846,20,167
0,0.000199221,20,166
0,0.000148663,20,165
0,0.000107344,20,164
0,0.000133775,20,163
0,0.000106817,20,162
0,0.000225056,20,161
0,0.000141695,20,160
0,0.000100494,20,159
2,0.000143481,20,158
0,0.000201094,20,157
0,0.000175441,20,156
0,0.00023801,20,155
0,0.000193335,20,154
2,0.00019636,20,153
0,0.000154042,20,152
0,0.000188929,20,151
0,0.00023029,20,150
2,0.000257053,20,149
1,0.000224435,20,148
1,0.000287458,20,147
0,0.000234192,20,146
0,0.000198557,20,145
1,0.000482411,20,144
0,0.000219245,20,143
0,0.000243825,20,142
0,0.000271554,20,141
0,0.00016658,20,140
0,0.000180928,20,139
0,0.000260686,20,138
0,0.000406316,20,137
0,0.000164874,20,136
1,0.000228852,20,135
0,0.000320149,20,134
0,0.000186843,20,133
0,0.000157598,20,132
1,0.000417996,20,131
1,0.000365661,20,130
1,0.000338058,20,129
0,0.000279761,20,128
2,0.000318808,20,127
0,0.000222244,20,126
2,0.000428159,20,125
0,0.000401614,20,124
0,0.000245367,20,123
1,0.000363954,20,122
1,0.000756199,20,121
3,0.000325096,20,120
0,0.000313388,20,119
0,0.000430643,20,118
0,0.000449726,20,117
1,0.000636159,20,116
0,0.000346589,20,115
1,0.000375207,20,114
1,0.000580844,20,113
0,0.000465168,20,112
2,0.00040433,20,111
1,0.000596472,20,110
1,0.000505081,20,109
1,0.00109902,20,108
1,0.000449525,20,107
3,0.000670051,20,106
0,0.000813583,20,105
0,0.000532849,20,104
1,0.000474984,20,103
4,0.00163585,20,102
0,0.000506208,20,101
1,0.00109112,20,100
2,0.000492252,20,99
1,0.000594799,20,98
3,0.000894016,20,97
2,0.000589309,20,96
1,0.00144678,20,95
1,0.00114438,20,94
2,0.00202947,20,93
2,0.00193553,20,92
3,0.000843279,20,91
3,0.000881479,20,90
2,0.000661319,20,89
4,0.00104505,20,88
3,0.000419241,20,87
2,0.00117586,20,86
2,0.000977192,20,85
1,0.00134591,20,84
3,0.000538336,20,83
5,0.00465878,20,82
1,0.00263053,20,81
4,0.00271115,20,80
2,0.00153605,20,79
3,0.00118859,20,78
2,0.00245632,20,77
4,0.00204796,20,76
2,0.00144467,20,75
3,0.000955074,20,74
5,0.0015836,20,73
1,0.00515879,20,72
1,0.00131116,20,71
5,0.00284683,20,70
2,0.00182842,20,69
2,0.00266052,20,68
5,0.00148082,20,67
2,0.00186901,20,66
4,0.00402279,20,65
3,0.0014929,20,64
4,0.00624372,20,63
6,0.00420419,20,62
4,0.00135074,20,61
7,0.00226857,20,60
5,0.0110241,20,59
4,0.00218768,20,58
5,0.00553992,20,57
3,0.00879162,20,56
3,0.00318756,20,55
6,0.00800136,20,54
6,0.00640444,20,53
3,0.0031651,20,52
3,0.0230948,20,51
3,0.00305839,20,50
6,0.00628667,20,49
6,0.00853754,20,48
8,0.00416344,20,47
8,0.00491405,20,46
7,0.00485254,20,45
7,0.00308381,20,44
9,0.00219302,20,43
9,0.0122599,20,42
7,0.0126014,20,41
8,0.00875114,20,40
9,0.0129163,20,39
9,0.0157904,20,38
9,0.00392802,20,37
8,0.00898876,20,36
11,0.00595844,20,35
13,0.00342314,20,34
8,0.0137644,20,33
10,0.00457307,20,32
10,0.0123984,20,31
8,0.161295,20,30
8,0.0329049,20,29
11,0.045455,20,28
12,0.00544151,20,27
7,0.142909,20,26
9,0.0429714,20,25
14,0.0107565,20,24
12,0.048725,20,23
15,0.013236,20,22
12,0.00527592,20,21
14,0.0128899,20,20
12,0.0507486,20,19
12,0.0116483,20,18
14,0.0110865,20,17
14,0.0121322,20,16
14,0.0113513,20,15
14,0.0122865,20,14
15,0.00541262,20,13
17,0.00200792,20,12
15,0.140044,20,11
17,0.00134581,20,10
15,0.00996555,20,9
17,0.00330862,20,8
17,0.00185223,20,7
18,0.000585603,20,6
19,0.000212551,20,5
17,0.00277134,20,4
18,0.000540361,20,3
19,0.000209316,20,2
19,0.000207495,20,1
