tam,tiempo,agentes,votos
0,7.7956e-05,20,400
0,7.2989e-05,20,399
0,7.3041e-05,20,398
0,7.2813e-05,20,397
0,8.2636e-05,20,396
0,8.7184e-05,20,395
0,9.1994e-05,20,394
0,8.4851e-05,20,393
0,8.6796e-05,20,392
0,8.5255e-05,20,391
0,8.9999e-05,20,390
0,9.1837e-05,20,389
0,9.3e-05,20,388
0,9.2219e-05,20,387
0,9.6203e-05,20,386
0,9.5289e-05,20,385
0,9.2672e-05,20,384
0,9.1246e-05,20,383
0,9.2522e-05,20,382
0,9.4666e-05,20,381
0,9.3898e-05,20,380
0,9.3166e-05,20,379
0,9.164e-05,20,378
0,8.9008e-05,20,377
0,9.2316e-05,20,376
0,9.0227e-05,20,375
0,9.4092e-05,20,374
0,9.2324e-05,20,373
0,9.6079e-05,20,372
0,8.4366e-05,20,371
0,8.172e-05,20,370
0,7.3404e-05,20,369
0,7.295e-05,20,368
0,7.3423e-05,20,367
0,7.3423e-05,20,366
0,7.728e-05,20,365
0,7.274e-05,20,364
0,7.3029e-05,20,363
0,7.749e-05,20,362
0,7.2875e-05,20,361
0,7.2937e-05,20,360
0,7.3488e-05,20,359
0,7.4314e-05,20,358
0,7.9214e-05,20,357
0,7.3867e-05,20,356
0,9.0762e-05,20,355
0,9.5665e-05,20,354
0,8.8986e-05,20,353
0,9.1832e-05,20,352
0,8.2917e-05,20,351
0,8.385e-05,20,350
0,7.316e-05,20,349
0,7.3329e-05,20,348
0,7.3241e-05,20,347
0,7.3342e-05,20,346
0,7.3556e-05,20,345
0,7.7497e-05,20,344
0,8.0784e-05,20,343
0,7.3082e-05,20,342
0,7.2793e-05,20,341
0,7.2971e-05,20,340
0,7.307e-05,20,339
0,7.7917e-05,20,338
0,7.3153e-05,20,337
0,7.3306e-05,20,336
0,7.2833e-05,20,335
0,7.2791e-05,20,334
0,7.7265e-05,20,333
0,7.7346e-05,20,332
0,7.2931e-05,20,331
0,8.9091e-05,20,330
0,7.3346e-05,20,329
0,8.1242e-05,20,328
0,7.3419e-05,20,327
0,8.1739e-05,20,326
0,7.3066e-05,20,325
0,7.4373e-05,20,324
0,7.4273e-05,20,323
0,8.5714e-05,20,322
0,7.3292e-05,20,321
0,8.1893e-05,20,320
0,7.4039e-05,20,319
0,7.3907e-05,20,318
0,7.8487e-05,20,317
0,7.4847e-05,20,316
0,7.3042e-05,20,315
0,7.3422e-05,20,314
0,7.3226e-05,20,313
0,7.7757e-05,20,312
0,7.7012e-05,20,311
0,7.4015e-05,20,310
0,7.3854e-05,20,309
0,7.4505e-05,20,308
0,7.4352e-05,20,307
0,8.4861e-05,20,306
0,9.2878e-05,20,305
0,9.5078e-05,20,304
0,9.0498e-05,20,303
0,0.000107512,20,302
0,8.8375e-05,20,301
0,8.496e-05,20,300
0,8.6965e-05,20,299
0,9.2333e-05,20,298
0,9.2107e-05,20,297
0,7.3122e-05,20,296
0,7.2927e-05,20,295
0,8.5327e-05,20,294
0,7.7188e-05,20,293
0,7.7251e-05,20,292
0,7.3162e-05,20,291
0,7.6893e-05,20,290
0,8.5057e-05,20,289
0,7.3218e-05,20,288
0,7.7112e-05,20,287
0,7.3471e-05,20,286
0,7.7449e-05,20,285
0,8.022e-05,20,284
0,8.0891e-05,20,283
0,7.3257e-05,20,282
0,9.6013e-05,20,281
0,7.8039e-05,20,280
0,7.7202e-05,20,279
0,0.000101077,20,278
0,7.778e-05,20,277
0,0.000100607,20,276
0,8.0181e-05,20,275
0,7.2894e-05,20,274
0,8.9726e-05,20,273
0,7.3092e-05,20,272
0,7.7191e-05,20,271
0,0.000124509,20,270
0,7.3469e-05,20,269
0,8.2148e-05,20,268
0,8.0848e-05,20,267
0,7.322e-05,20,266
0,7.3187e-05,20,265
0,0.000104539,20,264
0,8.6576e-05,20,263
0,0.000130769,20,262
0,9.3549e-05,20,261
0,7.8018e-05,20,260
0,9.807e-05,20,259
0,8.1934e-05,20,258
0,7.939e-05,20,257
0,0.000102232,20,256
0,9.0862e-05,20,255
0,0.000105624,20,254
0,8.2333e-05,20,253
0,7.352e-05,20,252
0,8.1394e-05,20,251
0,8.6271e-05,20,250
