tam,tiempo,agentes,votos
0,7.4225e-05,20,400
0,6.9937e-05,20,399
0,6.9957e-05,20,398
0,6.9449e-05,20,397
0,8.5196e-05,20,396
0,8.2252e-05,20,395
0,8.7127e-05,20,394
0,6.9407e-05,20,393
0,6.9423e-05,20,392
0,6.9641e-05,20,391
0,6.9566e-05,20,390
0,6.9297e-05,20,389
0,6.9565e-05,20,388
0,9.8934e-05,20,387
0,6.9907e-05,20,386
0,6.9331e-05,20,385
0,6.9616e-05,20,384
0,6.9309e-05,20,383
0,0.000105317,20,382
0,6.9665e-05,20,381
0,6.9434e-05,20,380
0,6.9408e-05,20,379
0,7.9992e-05,20,378
0,6.958e-05,20,377
0,6.9554e-05,20,376
0,6.928e-05,20,375
0,8.5557e-05,20,374
0,8.2505e-05,20,373
0,6.9122e-05,20,372
0,6.9565e-05,20,371
0,6.9829e-05,20,370
0,6.967e-05,20,369
0,6.9766e-05,20,368
0,6.9357e-05,20,367
0,6.9515e-05,20,366
0,0.000119728,20,365
0,6.9259e-05,20,364
0,6.9808e-05,20,363
0,8.3269e-05,20,362
0,6.9507e-05,20,361
0,6.98e-05,20,360
0,6.9228e-05,20,359
0,6.9497e-05,20,358
0,7.3166e-05,20,357
0,6.9667e-05,20,356
0,6.9518e-05,20,355
0,0.000104297,20,354
0,6.9544e-05,20,353
0,8.5683e-05,20,352
0,6.9451e-05,20,351
0,6.9669e-05,20,350
0,6.9535e-05,20,349
0,6.939e-05,20,348
0,6.9223e-05,20,347
0,6.9448e-05,20,346
0,6.9288e-05,20,345
0,6.9695e-05,20,344
0,9.7849e-05,20,343
0,6.9727e-05,20,342
0,6.9526e-05,20,341
0,6.9543e-05,20,340
0,6.9468e-05,20,339
0,7.3272e-05,20,338
0,6.9493e-05,20,337
0,6.97e-05,20,336
0,6.9306e-05,20,335
0,8.7036e-05,20,334
0,0.000101026,20,333
0,0.000101406,20,332
0,0.000103293,20,331
0,8.0614e-05,20,330
0,6.9739e-05,20,329
0,7.346e-05,20,328
0,6.9686e-05,20,327
0,9.7312e-05,20,326
0,6.9649e-05,20,325
0,6.9475e-05,20,324
0,6.9585e-05,20,323
0,8.6249e-05,20,322
0,8.3932e-05,20,321
0,9.4282e-05,20,320
0,6.9654e-05,20,319
0,6.9527e-05,20,318
0,7.3232e-05,20,317
0,6.944e-05,20,316
0,6.9305e-05,20,315
0,8.4503e-05,20,314
0,8.3638e-05,20,313
0,7.3071e-05,20,312
0,7.9946e-05,20,311
0,6.9252e-05,20,310
0,6.9421e-05,20,309
0,6.9671e-05,20,308
0,6.9398e-05,20,307
0,8.3702e-05,20,306
0,9.8194e-05,20,305
0,8.0131e-05,20,304
0,6.9622e-05,20,303
0,8.3472e-05,20,302
0,6.992e-05,20,301
0,0.000100984,20,300
0,6.9249e-05,20,299
0,7.3289e-05,20,298
0,7.3341e-05,20,297
0,6.9519e-05,20,296
0,6.9581e-05,20,295
0,9.8034e-05,20,294
0,8.8257e-05,20,293
0,0.0001052,20,292
0,6.9858e-05,20,291
0,9.0462e-05,20,290
0,8.1037e-05,20,289
0,6.9282e-05,20,288
0,9.7475e-05,20,287
0,6.9321e-05,20,286
0,0.000108235,20,285
0,8.3913e-05,20,284
0,9.0291e-05,20,283
0,8.2651e-05,20,282
0,8.3619e-05,20,281
0,7.3388e-05,20,280
0,7.3361e-05,20,279
0,9.0679e-05,20,278
0,9.4848e-05,20,277
0,8.7298e-05,20,276
0,6.9215e-05,20,275
0,6.9229e-05,20,274
0,9.0425e-05,20,273
0,6.926e-05,20,272
0,8.0072e-05,20,271
0,0.000154855,20,270
0,6.9448e-05,20,269
0,7.6782e-05,20,268
0,0.000101004,20,267
0,8.5683e-05,20,266
0,8.2024e-05,20,265
0,9.4421e-05,20,264
0,8.0745e-05,20,263
0,0.000129055,20,262
0,8.6874e-05,20,261
0,9.7765e-05,20,260
0,0.000177595,20,259
0,8.3162e-05,20,258
0,9.4604e-05,20,257
0,0.000100821,20,256
0,8.0522e-05,20,255
0,0.00010418,20,254
0,8.9449e-05,20,253
0,8.2382e-05,20,252
0,8.3288e-05,20,251
0,7.348e-05,20,250
0,8.6823e-05,20,249
0,9.8093e-05,20,248
