tam,tiempo,agentes,votos
0,7.2786e-05,20,400
0,6.9837e-05,20,399
0,6.953e-05,20,398
0,6.9647e-05,20,397
0,6.9351e-05,20,396
0,6.9748e-05,20,395
0,6.9649e-05,20,394
0,8.3547e-05,20,393
0,6.9642e-05,20,392
0,6.9776e-05,20,391
0,6.9422e-05,20,390
0,6.9378e-05,20,389
0,6.9693e-05,20,388
0,6.9533e-05,20,387
0,6.9575e-05,20,386
0,6.9504e-05,20,385
0,6.94e-05,20,384
0,6.9652e-05,20,383
0,6.9619e-05,20,382
0,6.9581e-05,20,381
0,6.9617e-05,20,380
0,6.9353e-05,20,379
0,6.9415e-05,20,378
0,6.9734e-05,20,377
0,8.8849e-05,20,376
0,8.4045e-05,20,375
0,7.3206e-05,20,374
0,6.9438e-05,20,373
0,6.9511e-05,20,372
0,6.961e-05,20,371
0,6.9365e-05,20,370
0,6.951e-05,20,369
0,6.9758e-05,20,368
0,6.9478e-05,20,367
0,8.3617e-05,20,366
0,6.9628e-05,20,365
0,6.9557e-05,20,364
0,8.3665e-05,20,363
0,6.9454e-05,20,362
0,6.9582e-05,20,361
0,6.9449e-05,20,360
0,6.9425e-05,20,359
0,6.9505e-05,20,358
0,6.9439e-05,20,357
0,6.932e-05,20,356
0,6.9557e-05,20,355
0,6.9752e-05,20,354
0,6.9778e-05,20,353
0,6.9572e-05,20,352
0,6.9579e-05,20,351
0,6.9508e-05,20,350
0,7.6594e-05,20,349
0,6.9544e-05,20,348
0,6.9546e-05,20,347
0,6.9574e-05,20,346
0,6.9419e-05,20,345
0,6.9803e-05,20,344
0,6.9498e-05,20,343
0,8.7117e-05,20,342
0,6.9417e-05,20,341
0,6.9705e-05,20,340
0,6.9173e-05,20,339
0,6.9614e-05,20,338
0,6.9486e-05,20,337
0,6.9569e-05,20,336
0,8.0231e-05,20,335
0,6.9732e-05,20,334
0,6.9452e-05,20,333
0,6.9389e-05,20,332
0,6.9243e-05,20,331
0,9.0715e-05,20,330
0,6.9683e-05,20,329
0,6.9485e-05,20,328
0,7.6938e-05,20,327
0,7.6871e-05,20,326
0,9.755e-05,20,325
0,6.9513e-05,20,324
0,7.8277e-05,20,323
0,6.9678e-05,20,322
0,6.9433e-05,20,321
0,7.3435e-05,20,320
0,6.9583e-05,20,319
0,8.3872e-05,20,318
0,6.9629e-05,20,317
0,6.9335e-05,20,316
0,8.7195e-05,20,315
0,7.661e-05,20,314
0,6.9664e-05,20,313
0,8.3655e-05,20,312
0,6.9538e-05,20,311
0,6.9882e-05,20,310
0,7.3308e-05,20,309
0,6.9377e-05,20,308
0,7.2972e-05,20,307
0,6.9199e-05,20,306
0,6.9373e-05,20,305
0,6.955e-05,20,304
0,6.9617e-05,20,303
0,6.9608e-05,20,302
0,7.0023e-05,20,301
0,7.6919e-05,20,300
0,6.9694e-05,20,299
0,6.934e-05,20,298
0,9.7735e-05,20,297
0,6.9517e-05,20,296
0,9.0826e-05,20,295
0,0.000101151,20,294
0,7.6784e-05,20,293
0,6.9558e-05,20,292
0,6.9517e-05,20,291
0,6.9623e-05,20,290
0,6.9526e-05,20,289
0,7.3267e-05,20,288
0,6.9537e-05,20,287
0,6.9487e-05,20,286
0,8.3712e-05,20,285
0,9.7581e-05,20,284
0,0.000111918,20,283
0,0.000125848,20,282
0,7.9927e-05,20,281
0,6.9514e-05,20,280
0,9.0652e-05,20,279
0,6.9619e-05,20,278
0,6.9622e-05,20,277
0,7.9964e-05,20,276
0,6.9464e-05,20,275
0,6.9669e-05,20,274
0,7.0808e-05,20,273
0,6.9562e-05,20,272
0,0.000122605,20,271
0,6.9679e-05,20,270
0,6.9485e-05,20,269
0,8.7301e-05,20,268
0,8.0434e-05,20,267
0,8.7345e-05,20,266
0,7.33e-05,20,265
0,9.8144e-05,20,264
0,0.000104537,20,263
0,8.388e-05,20,262
0,0.000101213,20,261
0,7.6882e-05,20,260
0,8.7166e-05,20,259
0,8.7088e-05,20,258
0,6.9735e-05,20,257
0,7.659e-05,20,256
0,9.4062e-05,20,255
0,8.3508e-05,20,254
0,6.9691e-05,20,253
0,8.3753e-05,20,252
0,8.7436e-05,20,251
0,8.3843e-05,20,250
0,9.8043e-05,20,249
0,9.0954e-05,20,248
0,0.000146865,20,247
0,0.000195725,20,246
0,7.6742e-05,20,245
0,0.000125692,20,244
0,6.9423e-05,20,243
0,9.0621e-05,20,242
0,6.9465e-05,20,241
0,0.000173947,20,240
0,0.000121883,20,239
0,8.3578e-05,20,238
0,0.000220205,20,237
0,8.0151e-05,20,236
0,0.000157245,20,235
1,0.000144814,20,234
1,0.000136421,20,233
0,0.000167416,20,232
0,7.6976e-05,20,231
0,7.3421e-05,20,230
0,9.7716e-05,20,229
0,0.000136139,20,228
0,8.3714e-05,20,227
0,8.7026e-05,20,226
0,8.0986e-05,20,225
0,8.3582e-05,20,224
0,0.000121919,20,223
0,0.000101106,20,222
0,8.0129e-05,20,221
0,7.3397e-05,20,220
0,9.7532e-05,20,219
