tam,tiempo,agentes,votos
1,4.044e-06,1,0
2,4.223e-06,2,0
3,6.548e-06,3,0
4,1.0049e-05,4,0
5,1.4512e-05,5,0
6,2.0298e-05,6,0
7,2.6733e-05,7,0
8,3.4128e-05,8,0
9,4.3149e-05,9,0
10,5.2846e-05,10,0
11,6.3586e-05,11,0
12,7.6386e-05,12,0
13,9.0535e-05,13,0
14,0.000106453,14,0
15,0.000122469,15,0
16,0.000140136,16,0
17,0.000160153,17,0
18,0.000180406,18,0
19,0.000208263,19,0
20,0.000228551,20,0
