tam,tiempo,agentes,votos
1,5.001e-06,1,0
2,4.214e-06,2,0
3,6.575e-06,3,0
4,1.0091e-05,4,0
5,1.4371e-05,5,0
6,2.0342e-05,6,0
7,2.6874e-05,7,0
8,3.4331e-05,8,0
9,4.3114e-05,9,0
10,5.2795e-05,10,0
11,6.3825e-05,11,0
12,7.6342e-05,12,0
13,9.0173e-05,13,0
14,0.000112845,14,0
15,0.000122263,15,0
16,0.000139853,16,0
17,0.000160262,17,0
18,0.000183849,18,0
19,0.000205395,19,0
20,0.000228475,20,0
