tam,tiempo,agentes,votos
1,3.812e-06,1,0
2,4.134e-06,2,0
3,6.488e-06,3,0
4,9.995e-06,4,0
5,1.4441e-05,5,0
6,2.0178e-05,6,0
7,2.6742e-05,7,0
8,3.4294e-05,8,0
9,4.2873e-05,9,0
10,5.2443e-05,10,0
11,6.3738e-05,11,0
12,7.6672e-05,12,0
13,9.0322e-05,13,0
14,0.000105363,14,0
15,0.000122107,15,0
16,0.000139697,16,0
17,0.000169004,17,0
18,0.000180211,18,0
19,0.000203429,19,0
20,0.000227544,20,0
