tam,tiempo,agentes,votos
0,7.3444e-05,20,400
0,7.0085e-05,20,399
0,6.972e-05,20,398
0,6.9814e-05,20,397
0,6.9528e-05,20,396
0,6.9448e-05,20,395
0,6.9612e-05,20,394
0,6.9223e-05,20,393
0,6.93e-05,20,392
0,6.9561e-05,20,391
0,6.956e-05,20,390
0,6.9576e-05,20,389
0,6.9491e-05,20,388
0,6.9459e-05,20,387
0,6.9466e-05,20,386
0,6.9574e-05,20,385
0,6.9428e-05,20,384
0,7.435e-05,20,383
0,6.9239e-05,20,382
0,6.93e-05,20,381
0,6.9089e-05,20,380
0,7.2908e-05,20,379
0,6.9064e-05,20,378
0,6.9035e-05,20,377
0,6.8931e-05,20,376
0,6.8924e-05,20,375
0,6.9255e-05,20,374
0,6.9067e-05,20,373
0,6.9202e-05,20,372
0,6.8954e-05,20,371
0,6.9089e-05,20,370
0,6.9044e-05,20,369
0,6.8975e-05,20,368
0,6.9341e-05,20,367
0,6.9122e-05,20,366
0,6.9148e-05,20,365
0,6.92e-05,20,364
0,6.9022e-05,20,363
0,6.9228e-05,20,362
0,6.9543e-05,20,361
0,6.9248e-05,20,360
0,9.2079e-05,20,359
0,8.1736e-05,20,358
0,6.9496e-05,20,357
0,6.923e-05,20,356
0,6.9146e-05,20,355
0,7.3562e-05,20,354
0,6.9695e-05,20,353
0,6.9241e-05,20,352
0,6.9206e-05,20,351
0,6.9053e-05,20,350
0,7.3258e-05,20,349
0,6.9241e-05,20,348
0,6.9123e-05,20,347
0,6.9477e-05,20,346
0,6.9528e-05,20,345
0,6.9168e-05,20,344
0,6.8963e-05,20,343
0,6.9013e-05,20,342
0,8.031e-05,20,341
0,6.9108e-05,20,340
0,6.9062e-05,20,339
0,6.9406e-05,20,338
0,6.8988e-05,20,337
0,6.9089e-05,20,336
0,6.8972e-05,20,335
0,6.9174e-05,20,334
0,6.9343e-05,20,333
0,8.7422e-05,20,332
0,6.9208e-05,20,331
0,6.9115e-05,20,330
0,6.9372e-05,20,329
0,6.9202e-05,20,328
0,7.3382e-05,20,327
0,7.6899e-05,20,326
0,6.9193e-05,20,325
0,6.9829e-05,20,324
0,6.9101e-05,20,323
0,6.923e-05,20,322
0,6.9112e-05,20,321
0,6.9609e-05,20,320
0,7.3199e-05,20,319
0,6.9094e-05,20,318
0,7.3209e-05,20,317
0,8.3557e-05,20,316
0,6.9703e-05,20,315
0,7.2878e-05,20,314
0,8.118e-05,20,313
0,6.9221e-05,20,312
