tam,tiempo,agentes,votos
0,7.4866e-05,20,400
0,6.9923e-05,20,399
0,6.9653e-05,20,398
0,7.5553e-05,20,397
0,7.0198e-05,20,396
0,6.9248e-05,20,395
0,7.3911e-05,20,394
0,6.9739e-05,20,393
0,6.9218e-05,20,392
0,6.9315e-05,20,391
0,6.908e-05,20,390
0,6.9405e-05,20,389
0,6.912e-05,20,388
0,6.9124e-05,20,387
0,6.9108e-05,20,386
0,6.9158e-05,20,385
0,6.9142e-05,20,384
0,7.316e-05,20,383
0,6.9638e-05,20,382
0,6.9201e-05,20,381
0,6.9121e-05,20,380
0,6.9275e-05,20,379
0,7.3496e-05,20,378
0,6.9059e-05,20,377
0,6.8975e-05,20,376
0,6.9279e-05,20,375
0,6.8952e-05,20,374
0,6.8962e-05,20,373
0,6.9093e-05,20,372
0,6.9134e-05,20,371
0,6.938e-05,20,370
0,7.3578e-05,20,369
0,8.9697e-05,20,368
0,8.23e-05,20,367
0,6.9475e-05,20,366
0,7.2959e-05,20,365
0,6.9088e-05,20,364
0,6.9176e-05,20,363
0,7.2924e-05,20,362
0,6.9016e-05,20,361
0,6.9162e-05,20,360
0,6.9255e-05,20,359
0,7.375e-05,20,358
0,7.4775e-05,20,357
0,6.9362e-05,20,356
0,6.9439e-05,20,355
0,7.3305e-05,20,354
0,6.9199e-05,20,353
0,6.9302e-05,20,352
0,6.8941e-05,20,351
0,6.9117e-05,20,350
0,6.9305e-05,20,349
0,6.9478e-05,20,348
0,6.9178e-05,20,347
0,7.5591e-05,20,346
0,6.911e-05,20,345
0,6.8907e-05,20,344
0,6.9284e-05,20,343
0,6.9235e-05,20,342
0,6.938e-05,20,341
0,6.9214e-05,20,340
0,6.9343e-05,20,339
0,7.336e-05,20,338
0,6.9141e-05,20,337
0,6.9449e-05,20,336
0,6.9083e-05,20,335
0,6.9257e-05,20,334
0,7.3306e-05,20,333
0,7.8854e-05,20,332
0,6.964e-05,20,331
0,8.4555e-05,20,330
0,6.9459e-05,20,329
0,7.7053e-05,20,328
0,6.9128e-05,20,327
0,7.6936e-05,20,326
0,6.909e-05,20,325
0,6.8806e-05,20,324
0,6.9247e-05,20,323
0,6.8964e-05,20,322
0,7.5714e-05,20,321
0,7.7428e-05,20,320
0,6.9449e-05,20,319
0,6.885e-05,20,318
0,7.3221e-05,20,317
0,6.9487e-05,20,316
0,6.9264e-05,20,315
0,9.9531e-05,20,314
0,6.9335e-05,20,313
0,7.3272e-05,20,312
0,7.3034e-05,20,311
0,9.2256e-05,20,310
0,7.5664e-05,20,309
0,8.2523e-05,20,308
0,0.000105021,20,307
0,9.9137e-05,20,306
0,8.4155e-05,20,305
0,7.3385e-05,20,304
0,6.9184e-05,20,303
0,8.7281e-05,20,302
0,6.9416e-05,20,301
0,7.3011e-05,20,300
0,7.5151e-05,20,299
0,7.3312e-05,20,298
0,7.3199e-05,20,297
0,6.9374e-05,20,296
0,6.9642e-05,20,295
0,8.0978e-05,20,294
0,7.3322e-05,20,293
0,7.3554e-05,20,292
0,0.000104556,20,291
0,7.9639e-05,20,290
0,8.5048e-05,20,289
0,7.1016e-05,20,288
0,7.3166e-05,20,287
0,6.9168e-05,20,286
0,7.3634e-05,20,285
0,7.3066e-05,20,284
0,7.6719e-05,20,283
0,6.9395e-05,20,282
0,0.00010834,20,281
0,7.7331e-05,20,280
0,9.5101e-05,20,279
0,9.5153e-05,20,278
0,7.3195e-05,20,277
0,0.000100755,20,276
0,6.9267e-05,20,275
0,6.9283e-05,20,274
0,8.4965e-05,20,273
0,6.9089e-05,20,272
0,7.2878e-05,20,271
0,0.000117959,20,270
0,7.1351e-05,20,269
0,7.7478e-05,20,268
0,7.7321e-05,20,267
0,0.000100221,20,266
0,6.9122e-05,20,265
0,9.8769e-05,20,264
0,8.122e-05,20,263
0,0.000127795,20,262
0,9.2181e-05,20,261
0,7.3331e-05,20,260
0,9.2301e-05,20,259
0,7.7225e-05,20,258
0,7.3061e-05,20,257
0,9.4886e-05,20,256
0,8.515e-05,20,255
0,9.9333e-05,20,254
0,7.6889e-05,20,253
0,6.9545e-05,20,252
0,7.2968e-05,20,251
0,7.348e-05,20,250
0,7.8468e-05,20,249
0,7.7466e-05,20,248
0,9.8413e-05,20,247
0,6.9408e-05,20,246
0,8.8396e-05,20,245
0,7.7133e-05,20,244
0,8.0966e-05,20,243
0,8.621e-05,20,242
0,9.5606e-05,20,241
0,0.000110512,20,240
0,7.7495e-05,20,239
0,9.5986e-05,20,238
0,0.000102185,20,237
0,7.3491e-05,20,236
0,7.9848e-05,20,235
0,7.3141e-05,20,234
0,0.000102481,20,233
0,0.000128869,20,232
0,7.7276e-05,20,231
0,8.725e-05,20,230
0,8.0942e-05,20,229
0,0.000110211,20,228
0,9.3119e-05,20,227
0,7.712e-05,20,226
0,8.7964e-05,20,225
0,8.6922e-05,20,224
0,0.000100218,20,223
0,0.0001088,20,222
0,9.6051e-05,20,221
0,0.000113833,20,220
0,7.7239e-05,20,219
0,8.7821e-05,20,218
0,0.000130837,20,217
0,0.000132545,20,216
0,0.000116259,20,215
1,8.1305e-05,20,214
0,8.5365e-05,20,213
0,8.0639e-05,20,212
0,0.000149746,20,211
0,8.8923e-05,20,210
0,0.000121563,20,209
0,0.000165578,20,208
0,0.00012497,20,207
0,0.000124508,20,206
0,0.000112371,20,205
0,0.000112184,20,204
0,0.000203154,20,203
0,0.000134329,20,202
0,0.000107608,20,201
0,0.000135736,20,200
0,0.0001117,20,199
0,0.000137126,20,198
0,0.000132738,20,197
0,0.000105663,20,196
0,9.6059e-05,20,195
0,0.000115883,20,194
0,0.000141008,20,193
0,8.5154e-05,20,192
0,0.000108806,20,191
0,0.000119256,20,190
0,8.7894e-05,20,189
0,0.00015797,20,188
0,0.000112514,20,187
0,0.00022398,20,186
1,0.000150989,20,185
0,0.000138089,20,184
0,0.000149183,20,183
0,0.000231337,20,182
0,0.000193688,20,181
0,0.000111504,20,180
0,0.000123016,20,179
0,9.615e-05,20,178
0,0.0002138,20,177
0,0.00019563,20,176
0,0.000126576,20,175
0,0.000194642,20,174
0,0.000250192,20,173
0,0.000157193,20,172
0,0.00018055,20,171
0,0.000139683,20,170
0,0.000150355,20,169
0,0.000201979,20,168
0,0.000397015,20,167
0,0.0001765,20,166
0,0.000185487,20,165
0,0.000132377,20,164
0,0.000144809,20,163
0,0.000173594,20,162
0,0.000319943,20,161
0,0.00017315,20,160
0,0.00015476,20,159
0,0.000318968,20,158
0,0.000180687,20,157
0,0.000205907,20,156
1,0.000298976,20,155
0,0.000136596,20,154
0,0.00019003,20,153
1,0.00032507,20,152
0,0.000305979,20,151
0,0.000186136,20,150
0,0.000174123,20,149
1,0.000284626,20,148
0,0.000219895,20,147
0,0.000190815,20,146
0,0.000118345,20,145
0,0.000160396,20,144
0,0.000514169,20,143
0,0.000274367,20,142
1,0.000481843,20,141
1,0.000328414,20,140
0,0.000255569,20,139
1,0.000308272,20,138
0,0.000216475,20,137
1,0.000122264,20,136
0,0.000380474,20,135
0,0.000350684,20,134
0,0.000450687,20,133
1,0.000443247,20,132
1,0.00049069,20,131
1,0.000639189,20,130
0,0.000301077,20,129
0,0.000229779,20,128
1,0.000543616,20,127
0,0.00033826,20,126
0,0.000374111,20,125
2,0.000616406,20,124
0,0.00021446,20,123
1,0.000388808,20,122
0,0.000313224,20,121
0,0.000198065,20,120
0,0.00019419,20,119
3,0.000504214,20,118
1,0.000730696,20,117
0,0.000207838,20,116
1,0.000392289,20,115
2,0.00052838,20,114
2,0.000518832,20,113
1,0.000716429,20,112
0,0.000460516,20,111
1,0.000395839,20,110
1,0.000571343,20,109
3,0.000894752,20,108
3,0.000777655,20,107
1,0.000687837,20,106
1,0.000526816,20,105
1,0.000781219,20,104
1,0.000565329,20,103
0,0.000970917,20,102
4,0.000635884,20,101
1,0.000773391,20,100
1,0.000617601,20,99
1,0.000901057,20,98
3,0.000987789,20,97
1,0.000778113,20,96
4,0.00112389,20,95
0,0.000575586,20,94
0,0.000251236,20,93
2,0.00160149,20,92
2,0.00123275,20,91
4,0.00133814,20,90
2,0.00127465,20,89
5,0.00364203,20,88
3,0.000902399,20,87
3,0.00253255,20,86
2,0.000979476,20,85
0,0.00115105,20,84
4,0.00322413,20,83
3,0.0040022,20,82
3,0.00309279,20,81
2,0.000493384,20,80
4,0.00179269,20,79
7,0.00311676,20,78
1,0.00133125,20,77
2,0.00296023,20,76
3,0.00110025,20,75
4,0.00206849,20,74
4,0.00245857,20,73
2,0.00128194,20,72
3,0.00114779,20,71
5,0.00345663,20,70
2,0.00257811,20,69
1,0.00657847,20,68
7,0.00366251,20,67
3,0.0025762,20,66
5,0.00285734,20,65
3,0.0014789,20,64
4,0.00608814,20,63
4,0.00704813,20,62
4,0.00891086,20,61
5,0.00419969,20,60
6,0.00793891,20,59
5,0.00308854,20,58
7,0.00519643,20,57
7,0.002788,20,56
5,0.0281828,20,55
2,0.00553564,20,54
7,0.0168249,20,53
8,0.0172523,20,52
3,0.0051679,20,51
7,0.0107505,20,50
4,0.00367014,20,49
