tam,tiempo,agentes,votos
0,7.2982e-05,20,400
0,7.0008e-05,20,399
0,6.9608e-05,20,398
0,6.9632e-05,20,397
0,6.9383e-05,20,396
0,6.9513e-05,20,395
0,6.9453e-05,20,394
0,6.9441e-05,20,393
0,6.9656e-05,20,392
0,0.000101972,20,391
0,6.9596e-05,20,390
0,6.9338e-05,20,389
0,6.9233e-05,20,388
0,6.9568e-05,20,387
0,7.3834e-05,20,386
0,6.9237e-05,20,385
0,6.9038e-05,20,384
0,6.933e-05,20,383
0,7.2914e-05,20,382
0,6.9171e-05,20,381
0,6.932e-05,20,380
0,6.9115e-05,20,379
0,7.3147e-05,20,378
0,6.9408e-05,20,377
0,6.9245e-05,20,376
0,6.9093e-05,20,375
0,6.9303e-05,20,374
0,6.9618e-05,20,373
0,6.9293e-05,20,372
0,6.9259e-05,20,371
0,6.9165e-05,20,370
0,6.8891e-05,20,369
0,6.9093e-05,20,368
0,6.8965e-05,20,367
0,6.9182e-05,20,366
0,6.896e-05,20,365
0,6.9249e-05,20,364
0,6.9196e-05,20,363
0,6.8989e-05,20,362
0,6.9059e-05,20,361
0,6.9231e-05,20,360
0,7.3077e-05,20,359
0,6.9305e-05,20,358
0,6.9258e-05,20,357
0,6.9042e-05,20,356
0,6.905e-05,20,355
0,6.9148e-05,20,354
0,0.000112561,20,353
0,6.9168e-05,20,352
0,6.8914e-05,20,351
0,6.9297e-05,20,350
0,6.924e-05,20,349
0,6.9366e-05,20,348
0,6.9172e-05,20,347
0,6.9374e-05,20,346
0,6.9365e-05,20,345
0,6.9141e-05,20,344
0,6.9155e-05,20,343
0,6.9035e-05,20,342
0,7.6891e-05,20,341
0,8.0514e-05,20,340
0,6.9169e-05,20,339
0,6.8891e-05,20,338
0,8.8823e-05,20,337
0,8.4372e-05,20,336
0,6.9072e-05,20,335
0,6.9184e-05,20,334
0,6.9388e-05,20,333
0,7.6902e-05,20,332
0,7.2916e-05,20,331
0,9.466e-05,20,330
0,6.9316e-05,20,329
0,6.9077e-05,20,328
0,6.9022e-05,20,327
0,6.9258e-05,20,326
0,7.3237e-05,20,325
0,6.9024e-05,20,324
0,6.9035e-05,20,323
0,6.9498e-05,20,322
0,7.29e-05,20,321
0,6.9237e-05,20,320
0,6.9105e-05,20,319
0,7.3027e-05,20,318
0,7.2933e-05,20,317
0,7.3047e-05,20,316
0,6.9215e-05,20,315
0,7.3057e-05,20,314
0,6.9187e-05,20,313
0,6.8995e-05,20,312
0,6.8999e-05,20,311
0,7.3291e-05,20,310
0,6.8857e-05,20,309
0,7.3414e-05,20,308
0,6.9139e-05,20,307
0,7.3194e-05,20,306
0,7.3005e-05,20,305
0,6.9126e-05,20,304
0,6.9237e-05,20,303
0,7.6935e-05,20,302
0,7.3138e-05,20,301
0,6.9217e-05,20,300
0,6.9262e-05,20,299
0,6.9154e-05,20,298
0,7.2984e-05,20,297
0,6.891e-05,20,296
0,6.8998e-05,20,295
0,0.0001075,20,294
0,6.9087e-05,20,293
0,6.9282e-05,20,292
0,8.1097e-05,20,291
0,6.9313e-05,20,290
0,6.912e-05,20,289
0,6.9201e-05,20,288
0,0.000105273,20,287
0,7.319e-05,20,286
0,6.9042e-05,20,285
0,0.000104874,20,284
0,7.3126e-05,20,283
0,7.6766e-05,20,282
0,7.7011e-05,20,281
0,7.3181e-05,20,280
0,9.8158e-05,20,279
0,9.0655e-05,20,278
0,7.3082e-05,20,277
0,8.0232e-05,20,276
0,6.935e-05,20,275
0,7.3129e-05,20,274
0,8.062e-05,20,273
0,6.9139e-05,20,272
0,8.7644e-05,20,271
0,7.698e-05,20,270
0,8.4355e-05,20,269
0,7.7027e-05,20,268
0,6.9142e-05,20,267
0,7.3155e-05,20,266
0,7.3121e-05,20,265
0,7.6833e-05,20,264
