tam,tiempo,agentes,votos
0,7.2534e-05,20,400
0,6.9949e-05,20,399
0,6.9457e-05,20,398
0,6.956e-05,20,397
0,6.9161e-05,20,396
0,6.9431e-05,20,395
0,6.9349e-05,20,394
0,8.3273e-05,20,393
0,6.9023e-05,20,392
0,6.8955e-05,20,391
0,6.9171e-05,20,390
0,6.9347e-05,20,389
0,6.9492e-05,20,388
0,6.924e-05,20,387
0,6.9331e-05,20,386
0,6.9592e-05,20,385
0,6.904e-05,20,384
0,6.9187e-05,20,383
0,6.9384e-05,20,382
0,6.9072e-05,20,381
0,6.919e-05,20,380
0,6.9095e-05,20,379
0,6.9522e-05,20,378
0,6.9347e-05,20,377
0,6.939e-05,20,376
0,6.9311e-05,20,375
0,7.3149e-05,20,374
0,6.9807e-05,20,373
0,6.9287e-05,20,372
0,6.9163e-05,20,371
0,6.9186e-05,20,370
0,6.9336e-05,20,369
0,6.9453e-05,20,368
0,6.9269e-05,20,367
0,8.3319e-05,20,366
0,6.9051e-05,20,365
0,6.916e-05,20,364
0,8.3501e-05,20,363
0,6.9742e-05,20,362
0,6.9312e-05,20,361
0,6.935e-05,20,360
0,6.9251e-05,20,359
0,6.9108e-05,20,358
0,6.9199e-05,20,357
0,6.9012e-05,20,356
0,6.9259e-05,20,355
0,6.9421e-05,20,354
0,6.9324e-05,20,353
0,6.9367e-05,20,352
0,6.9412e-05,20,351
0,6.932e-05,20,350
0,7.646e-05,20,349
0,0.000106019,20,348
0,6.9131e-05,20,347
0,6.9262e-05,20,346
0,6.9184e-05,20,345
0,6.9348e-05,20,344
0,6.9024e-05,20,343
0,8.6854e-05,20,342
0,6.9385e-05,20,341
0,6.9493e-05,20,340
0,6.904e-05,20,339
0,6.9166e-05,20,338
0,6.9361e-05,20,337
0,6.9455e-05,20,336
0,7.9761e-05,20,335
0,6.9425e-05,20,334
0,6.9106e-05,20,333
0,6.9218e-05,20,332
0,6.9255e-05,20,331
0,9.0564e-05,20,330
0,6.9335e-05,20,329
0,6.9331e-05,20,328
0,7.6324e-05,20,327
0,7.6787e-05,20,326
0,9.7481e-05,20,325
0,6.944e-05,20,324
0,7.6675e-05,20,323
0,6.9105e-05,20,322
0,6.9123e-05,20,321
0,7.3092e-05,20,320
0,6.9434e-05,20,319
0,8.3425e-05,20,318
0,6.912e-05,20,317
0,6.9087e-05,20,316
0,8.7076e-05,20,315
0,7.6527e-05,20,314
0,8.4852e-05,20,313
0,0.000102972,20,312
0,6.9463e-05,20,311
0,6.9632e-05,20,310
0,7.3018e-05,20,309
0,6.9377e-05,20,308
0,7.3203e-05,20,307
0,6.9255e-05,20,306
0,6.8991e-05,20,305
0,6.9373e-05,20,304
0,6.9357e-05,20,303
0,6.9231e-05,20,302
0,6.972e-05,20,301
0,7.6503e-05,20,300
0,6.9046e-05,20,299
0,6.9069e-05,20,298
0,0.000118182,20,297
0,8.2469e-05,20,296
0,9.0647e-05,20,295
0,0.000100676,20,294
0,7.6514e-05,20,293
0,6.9286e-05,20,292
0,6.9102e-05,20,291
0,6.942e-05,20,290
0,6.9298e-05,20,289
0,7.2909e-05,20,288
0,6.9183e-05,20,287
0,6.914e-05,20,286
0,8.3579e-05,20,285
0,9.7158e-05,20,284
0,0.000111355,20,283
0,0.000125168,20,282
0,8.0091e-05,20,281
0,6.9157e-05,20,280
0,9.0413e-05,20,279
0,6.9374e-05,20,278
0,6.9271e-05,20,277
0,8.0006e-05,20,276
0,6.9184e-05,20,275
0,6.951e-05,20,274
0,6.902e-05,20,273
0,6.912e-05,20,272
0,0.000122296,20,271
0,6.9009e-05,20,270
0,6.9456e-05,20,269
0,8.7068e-05,20,268
0,7.9967e-05,20,267
0,8.6929e-05,20,266
0,7.3078e-05,20,265
0,9.8026e-05,20,264
0,0.000104853,20,263
0,8.363e-05,20,262
0,0.000100769,20,261
0,7.6242e-05,20,260
0,8.6926e-05,20,259
0,8.6972e-05,20,258
0,6.951e-05,20,257
0,7.6405e-05,20,256
0,9.4138e-05,20,255
0,8.3617e-05,20,254
0,6.9258e-05,20,253
0,8.3422e-05,20,252
0,8.6489e-05,20,251
0,0.000104683,20,250
0,0.000110687,20,249
0,9.0187e-05,20,248
0,0.00014632,20,247
0,0.000195604,20,246
0,7.7083e-05,20,245
0,0.000125301,20,244
0,6.9295e-05,20,243
0,9.0265e-05,20,242
0,6.9328e-05,20,241
0,0.000173592,20,240
0,0.000122201,20,239
0,8.3606e-05,20,238
0,0.000219703,20,237
0,8.0016e-05,20,236
0,0.000156982,20,235
1,0.00014018,20,234
1,0.000132925,20,233
0,0.000167856,20,232
0,7.6486e-05,20,231
0,7.3409e-05,20,230
0,9.7354e-05,20,229
0,0.00013568,20,228
0,8.3802e-05,20,227
0,8.7097e-05,20,226
0,8.0739e-05,20,225
0,8.3274e-05,20,224
0,0.000121928,20,223
0,0.000101,20,222
0,8.0277e-05,20,221
0,7.3002e-05,20,220
0,9.752e-05,20,219
0,9.8006e-05,20,218
0,9.4602e-05,20,217
0,9.0522e-05,20,216
0,0.000111447,20,215
0,0.000113993,20,214
0,9.4001e-05,20,213
1,0.000188551,20,212
0,0.000163868,20,211
0,0.000111733,20,210
0,8.357e-05,20,209
0,0.000107634,20,208
0,0.000259405,20,207
0,0.000108578,20,206
0,0.000114899,20,205
0,7.6505e-05,20,204
0,0.000146519,20,203
0,0.000144112,20,202
0,0.000171418,20,201
0,0.00020672,20,200
0,0.000111898,20,199
0,0.000196184,20,198
0,0.000134654,20,197
