tam,tiempo,agentes,votos
0,7.3748e-05,20,400
0,6.9749e-05,20,399
0,9.8629e-05,20,398
0,6.9305e-05,20,397
0,6.9146e-05,20,396
0,6.9304e-05,20,395
0,8.7054e-05,20,394
0,6.9489e-05,20,393
0,6.9116e-05,20,392
0,6.9326e-05,20,391
0,0.000121985,20,390
0,7.3132e-05,20,389
0,7.3066e-05,20,388
0,7.2741e-05,20,387
0,7.3043e-05,20,386
0,7.2835e-05,20,385
0,7.2744e-05,20,384
0,7.3144e-05,20,383
0,7.2611e-05,20,382
0,7.2894e-05,20,381
0,7.3145e-05,20,380
0,7.311e-05,20,379
0,8.4355e-05,20,378
0,7.2864e-05,20,377
0,7.2836e-05,20,376
0,7.3244e-05,20,375
0,7.3529e-05,20,374
0,7.3131e-05,20,373
0,7.3253e-05,20,372
0,7.3674e-05,20,371
0,8.4619e-05,20,370
0,6.9582e-05,20,369
0,6.9407e-05,20,368
0,6.9439e-05,20,367
0,6.9401e-05,20,366
0,0.000105641,20,365
0,6.9442e-05,20,364
0,6.9295e-05,20,363
0,8.3551e-05,20,362
0,6.9349e-05,20,361
0,6.9424e-05,20,360
0,6.9235e-05,20,359
0,6.9272e-05,20,358
0,7.3264e-05,20,357
0,6.9224e-05,20,356
0,6.9649e-05,20,355
0,0.000104497,20,354
0,6.9283e-05,20,353
0,9.8828e-05,20,352
0,6.9559e-05,20,351
0,6.944e-05,20,350
0,6.9434e-05,20,349
0,6.9694e-05,20,348
0,6.9558e-05,20,347
0,6.9361e-05,20,346
0,6.934e-05,20,345
0,6.9157e-05,20,344
0,8.7249e-05,20,343
0,8.33e-05,20,342
0,6.9512e-05,20,341
0,6.976e-05,20,340
0,0.000103461,20,339
0,7.3176e-05,20,338
0,6.9512e-05,20,337
0,6.9622e-05,20,336
0,8.9326e-05,20,335
0,7.2993e-05,20,334
0,9.1419e-05,20,333
0,0.000106251,20,332
0,7.3176e-05,20,331
0,0.000101416,20,330
0,6.9639e-05,20,329
0,7.3435e-05,20,328
0,6.9424e-05,20,327
0,9.7268e-05,20,326
0,6.9536e-05,20,325
0,6.945e-05,20,324
0,6.9187e-05,20,323
0,8.4135e-05,20,322
0,8.3214e-05,20,321
0,0.00011051,20,320
0,8.3836e-05,20,319
0,6.9417e-05,20,318
0,7.3291e-05,20,317
0,6.9503e-05,20,316
0,6.9239e-05,20,315
0,8.4302e-05,20,314
0,7.3041e-05,20,313
0,8.6258e-05,20,312
0,8.0025e-05,20,311
0,6.9341e-05,20,310
0,6.9274e-05,20,309
0,6.9339e-05,20,308
0,6.9339e-05,20,307
0,8.3199e-05,20,306
0,6.9492e-05,20,305
0,7.9961e-05,20,304
0,6.9382e-05,20,303
0,8.3487e-05,20,302
0,6.9304e-05,20,301
0,0.000130612,20,300
0,6.9294e-05,20,299
0,7.3173e-05,20,298
0,7.2946e-05,20,297
0,6.9448e-05,20,296
0,6.9016e-05,20,295
0,9.814e-05,20,294
0,7.3116e-05,20,293
0,0.000112861,20,292
0,7.5089e-05,20,291
0,0.000104131,20,290
0,7.9997e-05,20,289
0,6.9432e-05,20,288
0,9.7519e-05,20,287
0,6.9327e-05,20,286
0,7.993e-05,20,285
0,8.3698e-05,20,284
0,7.3287e-05,20,283
0,6.9324e-05,20,282
0,8.3899e-05,20,281
0,8.9079e-05,20,280
0,8.8978e-05,20,279
0,9.0671e-05,20,278
0,8.0203e-05,20,277
0,8.7158e-05,20,276
0,6.9628e-05,20,275
0,6.9426e-05,20,274
0,9.0554e-05,20,273
0,9.7641e-05,20,272
0,7.9835e-05,20,271
0,0.000155312,20,270
0,6.9405e-05,20,269
0,7.644e-05,20,268
0,0.000100781,20,267
0,6.9441e-05,20,266
0,9.844e-05,20,265
0,9.4094e-05,20,264
0,8.0184e-05,20,263
0,0.000128642,20,262
0,8.6933e-05,20,261
0,9.7524e-05,20,260
0,0.000146675,20,259
0,8.3435e-05,20,258
0,9.3926e-05,20,257
0,0.00010086,20,256
0,0.000109485,20,255
0,0.000104798,20,254
0,7.2895e-05,20,253
0,6.9454e-05,20,252
0,8.3336e-05,20,251
0,7.3612e-05,20,250
0,8.7442e-05,20,249
0,0.000113489,20,248
0,0.000112165,20,247
0,6.9728e-05,20,246
0,9.0483e-05,20,245
0,7.6668e-05,20,244
0,0.000129061,20,243
0,7.9984e-05,20,242
0,0.000124993,20,241
0,0.000185698,20,240
0,9.4542e-05,20,239
0,0.000129612,20,238
0,0.00011504,20,237
0,7.2905e-05,20,236
0,8.3631e-05,20,235
0,6.9676e-05,20,234
0,9.7189e-05,20,233
0,0.000141264,20,232
0,0.00010006,20,231
0,8.3651e-05,20,230
0,9.8011e-05,20,229
0,0.000122448,20,228
0,0.000164496,20,227
0,9.2338e-05,20,226
0,0.00010516,20,225
0,7.3192e-05,20,224
0,9.4264e-05,20,223
0,7.3094e-05,20,222
0,0.000108299,20,221
0,0.000164258,20,220
0,9.4903e-05,20,219
0,8.3647e-05,20,218
0,0.000118787,20,217
0,0.000170531,20,216
0,0.000105055,20,215
1,7.3916e-05,20,214
0,0.00011869,20,213
0,9.106e-05,20,212
0,0.00020881,20,211
0,0.000114324,20,210
0,0.0001571,20,209
0,0.000208956,20,208
0,0.000157777,20,207
0,0.000128901,20,206
0,0.000146407,20,205
0,0.000120189,20,204
0,0.000221318,20,203
0,0.00015418,20,202
0,9.8621e-05,20,201
0,0.0001329,20,200
0,0.000150211,20,199
0,0.000136295,20,198
0,0.000150782,20,197
0,0.000139521,20,196
0,9.1695e-05,20,195
0,0.000136538,20,194
0,0.000161712,20,193
0,8.3813e-05,20,192
0,0.000122791,20,191
0,0.000105093,20,190
0,0.000108405,20,189
0,0.000168831,20,188
0,0.00019616,20,187
0,0.000272508,20,186
1,0.000149974,20,185
0,0.0002011,20,184
0,0.00021303,20,183
0,0.000200015,20,182
0,0.000242105,20,181
0,0.000115312,20,180
0,0.000145309,20,179
0,0.000108355,20,178
0,0.00026552,20,177
0,0.00032205,20,176
0,0.000160511,20,175
0,0.000193067,20,174
0,0.000264629,20,173
0,0.000377706,20,172
0,0.000230842,20,171
0,0.000125417,20,170
0,0.000221348,20,169
0,0.000276956,20,168
0,0.000510394,20,167
0,0.000257075,20,166
0,0.000285033,20,165
0,0.000171652,20,164
0,0.000201688,20,163
0,0.00021363,20,162
0,0.000439404,20,161
0,0.000170912,20,160
0,0.000199128,20,159
0,0.000633567,20,158
0,0.000231549,20,157
0,0.000261862,20,156
1,0.000483211,20,155
0,0.000143751,20,154
0,0.000233345,20,153
1,0.000407983,20,152
0,0.000400921,20,151
0,0.000154198,20,150
0,0.000196453,20,149
1,0.000546952,20,148
0,0.000254033,20,147
0,0.000353617,20,146
0,0.000140259,20,145
0,0.000495444,20,144
0,0.000619725,20,143
0,0.000449695,20,142
1,0.000826267,20,141
1,0.000516258,20,140
0,0.000418898,20,139
1,0.000402293,20,138
0,0.000360348,20,137
1,0.00015578,20,136
0,0.000579187,20,135
0,0.000424346,20,134
0,0.000636563,20,133
1,0.000738675,20,132
1,0.000612417,20,131
1,0.000883546,20,130
0,0.000401183,20,129
0,0.000364657,20,128
1,0.00152739,20,127
0,0.000434802,20,126
0,0.00113123,20,125
2,0.000648782,20,124
0,0.000279084,20,123
1,0.00089294,20,122
0,0.00057929,20,121
0,0.00029076,20,120
0,0.000326162,20,119
3,0.000681161,20,118
1,0.00120569,20,117
0,0.000371195,20,116
1,0.000941144,20,115
2,0.00083716,20,114
2,0.000708003,20,113
1,0.00163446,20,112
0,0.000509767,20,111
1,0.000653789,20,110
1,0.00132141,20,109
3,0.00184507,20,108
